Data,vento,radiacao,temp_max,temp_min,umi_max,umi_min,umi_rel,press_atm
2019-01-09 16:00:00,2.4,3519.1,28.0,25.9,55.0,43.0,47.0,919.5
2019-01-09 17:00:00,2.3,3716.2,28.6,27.1,51.0,39.0,41.0,918.9
2019-01-09 18:00:00,2.1,3063.4,29.4,27.1,46.0,37.0,42.0,918.2
2019-01-09 19:00:00,2.7,2636.9,29.1,27.5,43.0,35.0,38.0,918.0
2019-01-09 20:00:00,2.0,1564.6,28.7,27.3,41.0,34.0,40.0,917.8
2019-01-09 21:00:00,3.1,869.5,27.6,26.4,42.0,35.0,36.0,917.9
2019-01-09 22:00:00,3.1,47.3,26.7,25.5,39.0,34.0,39.0,918.1
2019-01-09 23:00:00,2.9,0.0,25.7,24.2,47.0,39.0,47.0,918.3
2019-01-10 00:00:00,2.4,0.0,24.3,23.4,50.0,47.0,50.0,919.0
2019-01-10 01:00:00,2.6,0.0,23.5,22.7,51.0,49.0,50.0,919.4
2019-01-10 02:00:00,2.5,0.0,23.1,22.5,53.0,50.0,53.0,919.3
2019-01-10 03:00:00,2.2,0.0,22.6,21.6,58.0,53.0,58.0,919.0
2019-01-10 04:00:00,1.9,0.0,21.7,20.9,61.0,57.0,61.0,919.2
2019-01-10 05:00:00,1.8,0.0,21.2,20.7,63.0,60.0,62.0,919.2
2019-01-10 06:00:00,2.2,0.0,21.1,20.6,66.0,62.0,66.0,919.1
2019-01-10 07:00:00,2.4,0.0,20.7,20.1,70.0,65.0,70.0,919.1
2019-01-10 08:00:00,2.6,0.0,20.3,19.8,72.0,70.0,72.0,919.4
2019-01-10 09:00:00,2.1,21.0,20.1,19.8,75.0,72.0,75.0,920.1
2019-01-10 10:00:00,2.8,510.9,21.8,19.7,75.0,69.0,70.0,920.7
2019-01-10 11:00:00,3.6,1354.5,22.8,21.7,70.0,61.0,62.0,920.8
2019-01-10 12:00:00,3.8,2192.1,24.6,22.8,64.0,55.0,58.0,920.9
2019-01-10 13:00:00,4.4,2980.8,25.1,24.0,59.0,54.0,58.0,920.9
2019-01-10 14:00:00,3.6,3049.2,26.2,24.7,62.0,53.0,56.0,920.6
2019-01-10 15:00:00,3.4,3309.9,27.5,25.0,58.0,48.0,54.0,920.2
2019-01-10 16:00:00,3.9,3465.2,27.8,25.8,56.0,43.0,45.0,919.8
2019-01-10 17:00:00,1.5,3256.9,28.6,26.3,50.0,39.0,44.0,919.1
2019-01-10 18:00:00,1.7,2310.2,29.0,26.5,48.0,39.0,39.0,918.1
2019-01-10 19:00:00,2.3,2442.9,29.2,27.7,45.0,38.0,43.0,917.7
2019-01-10 20:00:00,1.8,1503.6,29.0,26.5,50.0,38.0,48.0,917.4
2019-01-10 21:00:00,3.5,654.3,27.7,26.3,51.0,44.0,50.0,917.7
2019-01-10 22:00:00,2.9,45.6,26.4,25.0,56.0,50.0,56.0,918.0
2019-01-10 23:00:00,2.0,0.0,25.1,24.2,58.0,54.0,58.0,918.7
2019-01-11 00:00:00,1.8,0.0,24.2,23.6,59.0,58.0,59.0,919.2
2019-01-11 01:00:00,2.2,0.0,23.8,23.0,60.0,58.0,59.0,920.0
2019-01-11 02:00:00,2.4,0.0,23.2,22.7,60.0,57.0,57.0,920.2
2019-01-11 03:00:00,2.0,0.0,22.9,22.2,58.0,57.0,58.0,920.0
2019-01-11 04:00:00,2.0,0.0,22.3,21.6,59.0,57.0,59.0,919.8
2019-01-11 05:00:00,1.8,0.0,21.8,21.3,62.0,59.0,62.0,919.7
2019-01-11 06:00:00,2.5,0.0,21.5,21.1,65.0,62.0,65.0,919.7
2019-01-11 07:00:00,2.0,0.0,21.2,20.8,67.0,65.0,66.0,920.0
2019-01-11 08:00:00,1.9,0.0,21.0,20.6,69.0,66.0,69.0,920.8
2019-01-11 09:00:00,2.0,29.8,20.8,20.3,71.0,68.0,71.0,921.2
2019-01-11 10:00:00,2.6,306.6,21.1,20.5,73.0,71.0,72.0,921.6
2019-01-11 11:00:00,2.6,915.6,22.7,21.1,72.0,67.0,67.0,921.8
2019-01-11 12:00:00,3.8,1903.5,24.5,22.7,69.0,62.0,65.0,922.2
2019-01-11 13:00:00,1.9,2411.7,26.2,23.9,66.0,56.0,62.0,922.0
2019-01-11 14:00:00,1.7,3027.3,27.4,25.8,62.0,50.0,50.0,921.5
2019-01-11 15:00:00,1.8,3176.2,28.3,26.7,56.0,48.0,53.0,921.0
2019-01-11 16:00:00,1.4,3393.3,30.2,27.4,55.0,41.0,46.0,920.2
2019-01-11 17:00:00,2.0,2411.4,29.6,27.6,54.0,43.0,49.0,919.4
2019-01-11 18:00:00,1.3,1104.0,28.8,27.3,58.0,44.0,46.0,918.7
2019-01-11 19:00:00,2.6,1613.7,29.8,27.7,54.0,44.0,49.0,918.2
2019-01-11 20:00:00,2.5,831.8,28.1,27.1,54.0,46.0,49.0,918.0
2019-01-11 21:00:00,2.6,340.4,27.6,26.4,52.0,48.0,51.0,918.0
2019-01-11 22:00:00,1.9,83.6,26.4,24.9,58.0,51.0,55.0,918.2
2019-01-11 23:00:00,1.7,0.0,25.8,23.8,62.0,53.0,61.0,918.6
2019-01-12 00:00:00,1.3,0.0,25.2,23.8,61.0,53.0,53.0,919.3
2019-01-12 01:00:00,0.9,0.0,25.1,23.9,58.0,53.0,58.0,920.0
2019-01-12 02:00:00,1.9,0.0,24.5,23.4,62.0,57.0,62.0,919.7
2019-01-12 03:00:00,1.9,0.0,23.5,23.0,65.0,62.0,65.0,919.5
2019-01-12 04:00:00,1.9,0.0,23.1,22.7,68.0,64.0,68.0,919.2
2019-01-12 05:00:00,1.4,0.0,22.8,21.6,72.0,68.0,72.0,918.6
2019-01-12 06:00:00,1.7,0.0,21.7,21.2,75.0,72.0,72.0,918.6
2019-01-12 07:00:00,2.5,0.0,21.7,21.3,72.0,69.0,70.0,918.6
2019-01-12 08:00:00,1.7,0.0,21.4,20.6,74.0,70.0,74.0,919.3
2019-01-12 09:00:00,1.5,23.6,20.8,20.4,76.0,74.0,75.0,920.1
2019-01-12 10:00:00,2.2,604.4,23.0,20.6,76.0,69.0,69.0,920.6
2019-01-12 11:00:00,2.6,1568.7,24.6,22.5,71.0,64.0,65.0,920.9
2019-01-12 12:00:00,2.4,2411.9,26.1,24.4,66.0,60.0,63.0,921.3
2019-01-12 13:00:00,3.5,2900.0,27.0,25.5,65.0,54.0,56.0,921.2
2019-01-12 14:00:00,2.7,3170.0,28.3,26.3,59.0,49.0,54.0,920.6
2019-01-12 15:00:00,2.4,3470.6,29.7,26.4,59.0,42.0,43.0,919.8
2019-01-12 16:00:00,2.2,3269.6,30.0,27.8,52.0,41.0,49.0,919.1
2019-01-12 17:00:00,2.0,2088.1,30.1,28.0,54.0,40.0,48.0,918.4
2019-01-12 18:00:00,1.6,1245.3,29.7,27.9,55.0,46.0,51.0,917.7
2019-01-12 19:00:00,1.1,517.9,28.3,27.4,55.0,46.0,51.0,917.1
2019-01-12 20:00:00,1.6,149.4,27.8,25.0,63.0,46.0,53.0,917.0
2019-01-12 21:00:00,1.1,267.4,27.5,26.2,56.0,46.0,56.0,917.2
2019-01-12 22:00:00,1.2,86.2,26.2,24.5,61.0,55.0,56.0,917.7
2019-01-12 23:00:00,1.3,0.0,26.1,24.6,56.0,49.0,49.0,918.2
2019-01-13 00:00:00,1.9,0.0,26.3,25.7,49.0,47.0,49.0,918.7
2019-01-13 01:00:00,1.3,0.0,25.8,24.3,57.0,49.0,57.0,919.7
2019-01-13 02:00:00,2.0,0.0,24.5,23.0,67.0,57.0,64.0,919.8
2019-01-13 03:00:00,1.2,0.0,23.8,23.1,68.0,64.0,67.0,919.3
2019-01-13 04:00:00,1.4,0.0,23.4,22.5,71.0,66.0,71.0,919.2
2019-01-13 05:00:00,2.8,0.0,23.1,22.4,71.0,68.0,71.0,919.6
2019-01-13 06:00:00,2.4,0.0,22.6,21.7,75.0,71.0,75.0,919.3
2019-01-13 07:00:00,2.1,0.0,21.8,21.1,78.0,74.0,77.0,919.3
2019-01-13 08:00:00,2.0,0.0,21.2,20.2,81.0,77.0,81.0,919.8
2019-01-13 09:00:00,3.0,26.4,20.7,20.2,81.0,78.0,79.0,920.3
2019-01-13 10:00:00,2.5,527.9,22.5,20.6,79.0,70.0,70.0,921.0
2019-01-13 11:00:00,2.2,963.3,23.0,21.8,74.0,67.0,73.0,921.2
2019-01-13 12:00:00,3.1,2283.6,25.3,21.9,76.0,62.0,63.0,921.7
2019-01-13 13:00:00,3.2,2751.2,26.1,24.6,64.0,55.0,59.0,921.7
2019-01-13 14:00:00,2.3,2683.1,27.5,24.6,63.0,51.0,52.0,921.2
2019-01-13 15:00:00,1.4,3841.7,29.0,26.4,56.0,44.0,50.0,920.5
2019-01-13 16:00:00,1.4,3758.4,29.8,26.9,55.0,41.0,42.0,919.8
2019-01-13 17:00:00,1.6,3627.2,30.3,28.7,50.0,38.0,42.0,918.9
2019-01-13 18:00:00,2.2,2658.5,30.6,28.9,47.0,36.0,38.0,918.2
2019-01-13 19:00:00,3.4,1486.0,30.5,28.3,44.0,35.0,42.0,917.7
2019-01-13 20:00:00,2.7,1235.3,30.1,27.8,48.0,40.0,48.0,917.6
2019-01-13 21:00:00,3.3,743.4,28.6,27.4,50.0,43.0,44.0,918.0
2019-01-13 22:00:00,2.9,53.4,27.4,26.3,49.0,44.0,49.0,918.6
2019-01-13 23:00:00,2.1,0.0,26.4,25.3,53.0,49.0,53.0,918.7
2019-01-14 00:00:00,2.2,0.0,25.3,24.3,57.0,53.0,56.0,919.5
2019-01-14 01:00:00,2.5,0.0,24.7,23.5,59.0,55.0,58.0,920.1
2019-01-14 02:00:00,2.2,0.0,23.7,22.8,61.0,57.0,58.0,920.2
2019-01-14 03:00:00,2.3,0.0,23.3,22.6,59.0,57.0,57.0,919.7
2019-01-14 04:00:00,1.2,0.0,23.0,22.0,62.0,57.0,62.0,919.3
2019-01-14 05:00:00,2.4,0.0,22.3,21.8,63.0,62.0,63.0,919.2
2019-01-14 06:00:00,2.7,0.0,22.1,21.6,65.0,63.0,64.0,919.4
2019-01-14 07:00:00,2.6,0.0,21.8,20.8,69.0,64.0,69.0,919.5
2019-01-14 08:00:00,2.7,0.0,21.0,20.4,72.0,69.0,72.0,919.8
2019-01-14 09:00:00,1.9,25.0,20.6,20.1,76.0,71.0,75.0,920.9
2019-01-14 10:00:00,2.5,535.3,22.3,20.3,76.0,69.0,69.0,921.5
2019-01-14 11:00:00,3.0,1405.1,24.1,22.2,70.0,61.0,63.0,921.6
2019-01-14 12:00:00,2.5,2248.9,25.7,23.8,64.0,56.0,60.0,921.8
2019-01-14 13:00:00,2.4,2985.0,27.4,25.3,60.0,50.0,53.0,921.7
2019-01-14 14:00:00,1.8,3479.6,28.3,26.2,57.0,49.0,52.0,921.1
2019-01-14 15:00:00,2.0,3535.4,29.5,27.3,54.0,45.0,51.0,920.5
2019-01-14 16:00:00,2.8,3136.2,29.9,27.4,54.0,43.0,43.0,920.0
2019-01-14 17:00:00,2.7,3526.5,30.3,28.0,51.0,40.0,42.0,919.1
2019-01-14 18:00:00,3.6,3333.8,30.6,29.5,46.0,38.0,43.0,918.3
2019-01-14 19:00:00,3.1,2576.1,30.7,29.2,44.0,38.0,40.0,917.8
2019-01-14 20:00:00,3.5,1889.3,29.8,29.1,43.0,38.0,39.0,917.7
2019-01-14 21:00:00,3.3,695.9,29.1,27.1,43.0,34.0,34.0,917.7
2019-01-14 22:00:00,2.4,38.7,28.0,26.7,44.0,33.0,44.0,918.1
2019-01-14 23:00:00,2.1,0.0,26.7,25.4,54.0,44.0,53.0,918.2
2019-01-15 00:00:00,2.5,0.0,25.9,25.0,56.0,52.0,56.0,919.1
2019-01-15 01:00:00,2.1,0.0,25.1,24.3,60.0,56.0,60.0,920.0
2019-01-15 02:00:00,2.1,0.0,24.4,23.7,62.0,60.0,61.0,920.2
2019-01-15 03:00:00,2.1,0.0,24.1,23.3,63.0,60.0,63.0,919.8
2019-01-15 04:00:00,2.0,0.0,23.5,22.8,65.0,63.0,65.0,919.6
2019-01-15 05:00:00,1.6,0.0,23.0,22.3,67.0,64.0,67.0,919.4
2019-01-15 06:00:00,2.0,0.0,22.3,21.9,69.0,67.0,69.0,919.4
2019-01-15 07:00:00,1.7,0.0,22.0,21.6,71.0,69.0,71.0,919.6
2019-01-15 08:00:00,2.2,0.0,21.8,21.3,74.0,71.0,74.0,919.8
2019-01-15 09:00:00,1.9,32.7,21.6,21.1,76.0,73.0,74.0,920.9
2019-01-15 10:00:00,2.5,506.2,22.9,21.5,75.0,69.0,69.0,921.2
2019-01-15 11:00:00,2.4,1365.8,24.5,22.8,70.0,64.0,65.0,921.5
2019-01-15 12:00:00,2.0,2194.6,26.5,24.4,66.0,58.0,58.0,921.8
2019-01-15 13:00:00,1.3,2902.2,28.0,25.6,63.0,51.0,53.0,921.9
2019-01-15 14:00:00,1.5,3070.6,29.4,27.1,57.0,46.0,50.0,921.4
2019-01-15 15:00:00,1.7,3934.8,30.4,28.5,50.0,39.0,43.0,920.6
2019-01-15 16:00:00,2.2,3560.7,31.1,29.0,50.0,38.0,43.0,919.8
2019-01-15 17:00:00,1.2,3998.6,31.9,30.2,47.0,36.0,40.0,918.9
2019-01-15 18:00:00,1.2,3515.0,32.6,31.0,43.0,35.0,38.0,918.3
2019-01-15 19:00:00,2.3,1840.7,32.6,29.5,47.0,34.0,39.0,917.6
2019-01-15 20:00:00,2.7,1519.7,31.6,29.6,44.0,37.0,40.0,917.4
2019-01-15 21:00:00,2.6,615.4,30.4,28.7,48.0,40.0,46.0,917.8
2019-01-15 22:00:00,2.8,69.4,28.9,27.2,52.0,45.0,48.0,918.3
2019-01-15 23:00:00,1.5,0.0,27.9,26.3,54.0,48.0,51.0,918.8
2019-01-16 00:00:00,1.4,0.0,27.2,26.0,55.0,50.0,54.0,919.3
2019-01-16 01:00:00,2.1,0.0,26.3,25.5,56.0,53.0,56.0,920.0
2019-01-16 02:00:00,1.8,0.0,25.8,24.5,62.0,56.0,62.0,920.4
2019-01-16 03:00:00,1.7,0.0,24.7,24.2,65.0,62.0,64.0,920.1
2019-01-16 04:00:00,1.5,0.0,24.3,23.8,67.0,64.0,67.0,919.8
2019-01-16 05:00:00,1.6,0.0,23.9,23.4,69.0,67.0,69.0,919.4
2019-01-16 06:00:00,1.8,0.0,23.4,23.0,70.0,69.0,70.0,919.3
2019-01-16 07:00:00,1.8,0.0,23.2,22.7,71.0,70.0,71.0,919.7
2019-01-16 08:00:00,1.4,0.0,22.9,22.4,72.0,71.0,71.0,920.4
2019-01-16 09:00:00,2.0,25.1,23.0,22.6,72.0,70.0,70.0,921.1
2019-01-16 10:00:00,2.2,496.1,24.6,23.0,70.0,63.0,65.0,921.7
2019-01-16 11:00:00,2.1,1311.6,26.7,24.6,65.0,57.0,57.0,921.7
2019-01-16 12:00:00,2.3,2180.5,28.0,26.2,60.0,54.0,54.0,921.9
2019-01-16 13:00:00,1.9,2901.3,29.9,27.4,58.0,47.0,48.0,921.7
2019-01-16 14:00:00,1.1,3459.6,30.6,29.0,51.0,43.0,46.0,921.6
2019-01-16 15:00:00,1.3,3947.2,32.2,29.9,49.0,38.0,42.0,920.6
2019-01-16 16:00:00,1.8,3862.7,33.4,31.4,43.0,35.0,41.0,919.8
2019-01-16 17:00:00,2.1,2512.6,33.0,30.6,49.0,34.0,40.0,919.3
2019-01-16 18:00:00,1.8,2185.7,32.8,30.5,48.0,33.0,41.0,918.3
2019-01-16 19:00:00,0.7,336.4,31.2,28.4,49.0,39.0,44.0,917.9
2019-01-16 20:00:00,2.0,53.9,29.3,27.8,54.0,44.0,52.0,918.4
2019-01-16 21:00:00,1.9,135.0,28.5,28.1,54.0,51.0,53.0,917.9
2019-01-16 22:00:00,2.4,17.6,28.3,27.2,57.0,52.0,56.0,918.8
2019-01-16 23:00:00,2.2,0.0,27.4,26.0,59.0,54.0,57.0,919.5
2019-01-17 00:00:00,0.6,0.0,26.1,25.0,60.0,56.0,60.0,919.9
2019-01-17 01:00:00,1.6,0.0,26.5,24.1,64.0,56.0,56.0,920.1
2019-01-17 02:00:00,3.1,0.0,26.8,26.3,57.0,55.0,57.0,920.1
2019-01-17 03:00:00,1.6,0.0,26.6,23.6,66.0,57.0,66.0,920.0
2019-01-17 04:00:00,0.5,0.0,23.6,23.1,68.0,65.0,67.0,919.8
2019-01-17 05:00:00,3.4,0.0,24.4,22.2,72.0,58.0,58.0,919.1
2019-01-17 06:00:00,1.6,0.0,24.2,23.5,60.0,58.0,60.0,919.1
2019-01-17 07:00:00,1.0,0.0,23.6,23.0,63.0,60.0,63.0,918.9
2019-01-17 08:00:00,0.6,0.0,23.2,21.6,71.0,63.0,65.0,919.7
2019-01-17 09:00:00,1.7,14.7,22.9,21.1,76.0,65.0,72.0,920.8
2019-01-17 10:00:00,2.4,152.9,22.7,22.0,73.0,69.0,72.0,921.8
2019-01-17 11:00:00,1.8,646.1,22.5,22.0,76.0,72.0,73.0,922.5
2019-01-17 12:00:00,1.9,1788.1,25.5,22.1,75.0,59.0,63.0,922.3
2019-01-17 13:00:00,1.6,2833.7,28.7,25.5,63.0,50.0,51.0,922.0
2019-01-17 14:00:00,2.6,3273.3,28.8,27.3,59.0,51.0,56.0,921.8
2019-01-17 15:00:00,2.7,3871.8,29.7,27.7,58.0,47.0,50.0,921.1
2019-01-17 16:00:00,2.2,4008.0,30.8,28.6,55.0,46.0,46.0,920.2
2019-01-17 17:00:00,2.2,3832.5,32.1,29.7,52.0,42.0,48.0,919.3
2019-01-17 18:00:00,1.2,3286.0,31.6,30.3,50.0,40.0,42.0,918.0
2019-01-17 19:00:00,1.0,2269.5,32.2,29.6,47.0,36.0,46.0,917.6
2019-01-17 20:00:00,1.0,156.6,29.6,27.3,55.0,46.0,53.0,917.3
2019-01-17 21:00:00,2.5,198.1,28.0,26.7,55.0,52.0,53.0,917.7
2019-01-17 22:00:00,2.0,62.5,27.0,25.9,56.0,53.0,56.0,917.6
2019-01-17 23:00:00,0.8,0.0,26.0,24.4,62.0,56.0,61.0,918.1
2019-01-18 00:00:00,0.7,0.0,24.7,22.8,69.0,60.0,69.0,919.0
2019-01-18 01:00:00,1.7,0.0,23.1,21.8,74.0,67.0,69.0,919.8
2019-01-18 02:00:00,1.0,0.0,23.3,21.5,74.0,65.0,65.0,919.8
2019-01-18 03:00:00,1.2,0.0,23.8,23.3,65.0,61.0,61.0,919.5
2019-01-18 04:00:00,1.5,0.0,23.8,22.0,68.0,61.0,64.0,919.1
2019-01-18 05:00:00,1.7,0.0,23.3,22.7,68.0,64.0,67.0,918.9
2019-01-18 06:00:00,2.4,0.0,23.1,21.8,72.0,67.0,71.0,918.6
2019-01-18 07:00:00,2.3,0.0,22.7,22.4,71.0,70.0,71.0,918.6
2019-01-18 08:00:00,2.0,0.0,22.7,21.9,73.0,71.0,73.0,918.8
2019-01-18 09:00:00,0.4,17.7,22.2,20.5,79.0,72.0,79.0,919.5
2019-01-18 10:00:00,2.2,456.6,23.9,20.4,81.0,68.0,69.0,920.0
2019-01-18 11:00:00,2.0,1298.8,25.9,23.9,69.0,60.0,62.0,920.2
2019-01-18 12:00:00,2.0,2153.6,27.1,25.9,63.0,56.0,56.0,920.7
2019-01-18 13:00:00,2.5,2884.1,28.4,26.6,60.0,52.0,55.0,920.5
2019-01-18 14:00:00,2.0,3487.4,29.9,28.2,60.0,49.0,53.0,920.3
2019-01-18 15:00:00,2.0,2966.9,31.7,28.4,55.0,41.0,54.0,919.5
2019-01-18 16:00:00,1.0,2992.8,31.7,28.3,58.0,40.0,44.0,918.7
2019-01-18 17:00:00,2.7,3798.9,32.5,30.7,46.0,33.0,38.0,917.6
2019-01-18 18:00:00,3.4,2056.0,32.5,29.0,45.0,33.0,45.0,917.0
2019-01-18 19:00:00,3.1,2032.6,30.9,28.6,48.0,41.0,44.0,916.5
2019-01-18 20:00:00,3.1,1882.7,30.9,30.2,44.0,38.0,43.0,916.4
2019-01-18 21:00:00,2.5,742.0,30.3,28.9,46.0,40.0,43.0,916.2
2019-01-18 22:00:00,2.7,43.4,28.9,27.6,52.0,41.0,52.0,916.8
2019-01-18 23:00:00,3.1,0.0,27.7,26.9,55.0,52.0,55.0,917.2
2019-01-19 00:00:00,2.9,0.0,27.1,26.2,57.0,54.0,57.0,917.3
2019-01-19 01:00:00,1.3,0.0,26.3,25.4,63.0,57.0,63.0,918.0
2019-01-19 02:00:00,2.3,0.0,25.4,24.6,66.0,61.0,61.0,918.6
2019-01-19 03:00:00,2.1,0.0,24.9,24.3,63.0,61.0,63.0,918.4
2019-01-19 04:00:00,2.4,0.0,24.3,23.7,66.0,63.0,66.0,917.9
2019-01-19 05:00:00,2.1,0.0,23.7,23.0,68.0,66.0,68.0,917.6
2019-01-19 06:00:00,2.7,0.0,23.0,22.4,70.0,68.0,69.0,917.5
2019-01-19 07:00:00,2.0,0.0,22.8,22.2,70.0,68.0,70.0,917.8
2019-01-19 08:00:00,2.3,0.0,22.3,22.0,70.0,69.0,70.0,918.3
2019-01-19 09:00:00,2.0,15.9,22.2,21.8,71.0,70.0,70.0,918.7
2019-01-19 10:00:00,2.1,443.3,23.5,22.0,70.0,65.0,65.0,919.2
2019-01-19 11:00:00,2.3,1213.9,25.6,23.3,67.0,57.0,58.0,919.5
2019-01-19 12:00:00,2.6,2197.9,26.8,25.3,60.0,54.0,55.0,919.4
2019-01-19 13:00:00,2.4,2945.2,28.5,26.6,56.0,51.0,53.0,919.3
2019-01-19 14:00:00,3.1,3462.2,29.4,28.2,53.0,45.0,46.0,919.4
2019-01-19 15:00:00,2.9,3928.1,30.3,28.9,49.0,42.0,46.0,919.1
2019-01-19 16:00:00,2.7,3748.0,31.4,29.1,48.0,38.0,40.0,918.4
2019-01-19 17:00:00,1.8,3045.2,31.6,29.9,44.0,35.0,37.0,917.6
2019-01-19 18:00:00,1.9,3403.4,32.7,30.8,37.0,31.0,34.0,916.8
2019-01-19 19:00:00,1.1,2872.6,32.5,31.3,38.0,29.0,35.0,916.1
2019-01-19 20:00:00,1.0,1905.0,32.3,30.8,39.0,31.0,33.0,915.9
2019-01-19 21:00:00,1.7,776.2,31.4,28.8,42.0,33.0,40.0,915.9
2019-01-19 22:00:00,2.7,46.0,28.9,27.0,46.0,39.0,40.0,916.5
2019-01-19 23:00:00,1.8,0.0,28.1,27.1,43.0,39.0,40.0,917.0
2019-01-20 00:00:00,1.0,0.0,27.5,25.9,45.0,40.0,43.0,917.4
2019-01-20 01:00:00,1.7,0.0,26.3,25.6,46.0,41.0,46.0,918.5
2019-01-20 02:00:00,1.7,0.0,25.7,25.0,53.0,46.0,53.0,918.5
2019-01-20 03:00:00,2.2,0.0,25.3,24.3,57.0,53.0,57.0,917.9
2019-01-20 04:00:00,1.2,0.0,24.5,23.5,61.0,57.0,60.0,917.5
2019-01-20 05:00:00,0.9,0.0,23.7,23.1,63.0,60.0,62.0,917.5
2019-01-20 06:00:00,1.2,0.0,23.4,21.7,68.0,61.0,63.0,917.5
2019-01-20 07:00:00,1.3,0.0,22.9,21.8,67.0,63.0,66.0,917.5
2019-01-20 08:00:00,0.9,0.0,22.7,21.0,71.0,63.0,70.0,917.7
2019-01-20 09:00:00,1.5,15.8,22.3,21.4,70.0,65.0,67.0,918.5
2019-01-20 10:00:00,2.0,401.9,23.9,22.1,67.0,60.0,61.0,919.1
2019-01-20 11:00:00,3.0,915.5,25.5,23.0,65.0,56.0,57.0,920.0
2019-01-20 12:00:00,1.9,1776.6,27.7,24.5,62.0,51.0,54.0,920.1
2019-01-20 13:00:00,1.7,2913.3,28.7,27.2,55.0,46.0,48.0,920.5
2019-01-20 14:00:00,1.1,3471.4,30.0,28.1,50.0,41.0,42.0,920.2
2019-01-20 15:00:00,1.9,3765.4,31.0,28.9,48.0,36.0,38.0,919.7
2019-01-20 16:00:00,1.8,3844.9,32.0,30.1,41.0,35.0,38.0,918.9
2019-01-20 17:00:00,2.1,3905.5,33.0,31.6,41.0,32.0,34.0,918.2
2019-01-20 18:00:00,0.8,2560.7,33.3,30.7,43.0,32.0,38.0,917.7
2019-01-20 19:00:00,1.2,1535.0,32.5,29.7,49.0,32.0,45.0,917.1
2019-01-20 20:00:00,4.8,321.4,29.7,21.0,85.0,45.0,67.0,917.3
2019-01-20 21:00:00,3.3,113.0,24.0,20.3,89.0,67.0,88.0,917.6
2019-01-20 22:00:00,1.7,13.9,21.9,21.0,88.0,84.0,87.0,918.7
2019-01-20 23:00:00,1.0,0.0,21.7,20.9,90.0,87.0,90.0,918.9
2019-01-21 00:00:00,0.8,0.0,21.9,21.2,91.0,90.0,90.0,919.3
2019-01-21 01:00:00,2.4,2.2,23.4,21.8,91.0,78.0,80.0,919.6
2019-01-21 02:00:00,1.9,6.2,23.9,22.7,81.0,75.0,75.0,919.9
2019-01-21 03:00:00,1.8,7.3,24.2,23.7,75.0,70.0,70.0,919.8
2019-01-21 04:00:00,2.0,2.4,24.1,23.7,71.0,66.0,68.0,919.2
2019-01-21 05:00:00,1.8,0.0,23.9,23.2,70.0,66.0,66.0,919.1
2019-01-21 06:00:00,1.8,0.0,23.8,23.2,67.0,63.0,63.0,919.0
2019-01-21 07:00:00,1.0,0.0,23.9,21.4,77.0,62.0,73.0,919.0
2019-01-21 08:00:00,1.8,0.0,23.2,22.0,73.0,65.0,65.0,918.8
2019-01-21 09:00:00,2.8,17.2,22.9,22.2,68.0,65.0,67.0,919.0
2019-01-21 10:00:00,3.3,399.3,23.1,22.2,68.0,65.0,65.0,919.8
2019-01-21 11:00:00,2.9,1279.1,24.4,22.9,67.0,62.0,64.0,920.6
2019-01-21 12:00:00,3.0,2124.7,26.1,24.4,64.0,57.0,59.0,921.0
2019-01-21 13:00:00,2.1,2873.6,27.6,26.0,62.0,54.0,60.0,921.2
2019-01-21 14:00:00,2.7,3456.6,29.4,27.3,60.0,49.0,54.0,921.2
2019-01-21 15:00:00,2.1,2899.7,29.4,27.5,59.0,48.0,51.0,920.8
2019-01-21 16:00:00,2.1,3647.9,30.5,28.4,57.0,46.0,49.0,920.1
2019-01-21 17:00:00,0.4,1480.8,30.0,28.2,58.0,45.0,46.0,919.3
2019-01-21 18:00:00,1.6,1479.8,30.5,28.5,57.0,45.0,45.0,918.7
2019-01-21 19:00:00,1.4,1213.7,30.6,28.6,58.0,45.0,54.0,918.5
2019-01-21 20:00:00,1.2,672.9,29.1,28.0,60.0,49.0,50.0,918.4
2019-01-21 21:00:00,2.5,312.9,28.3,27.3,55.0,50.0,54.0,918.3
2019-01-21 22:00:00,3.1,82.1,27.5,26.8,56.0,52.0,56.0,919.2
2019-01-21 23:00:00,2.0,0.0,26.9,26.3,58.0,56.0,58.0,919.8
2019-01-22 00:00:00,2.6,0.0,26.6,24.9,66.0,57.0,65.0,921.1
2019-01-22 01:00:00,0.7,0.0,24.9,23.4,69.0,65.0,66.0,920.7
2019-01-22 02:00:00,0.3,0.0,23.8,22.3,72.0,65.0,68.0,920.5
2019-01-22 03:00:00,1.7,0.0,23.6,22.3,72.0,64.0,64.0,920.2
2019-01-22 04:00:00,1.4,0.0,23.9,23.1,68.0,62.0,68.0,919.9
2019-01-22 05:00:00,1.9,0.0,23.1,20.8,80.0,68.0,74.0,919.7
2019-01-22 06:00:00,0.8,0.0,22.6,21.0,79.0,74.0,75.0,919.3
2019-01-22 07:00:00,1.4,0.0,22.5,20.9,79.0,71.0,71.0,919.4
2019-01-22 08:00:00,0.3,0.0,22.7,21.4,72.0,68.0,71.0,919.5
2019-01-22 09:00:00,0.3,11.1,22.0,21.2,72.0,69.0,70.0,919.9
2019-01-22 10:00:00,1.7,425.0,24.1,21.7,70.0,61.0,62.0,920.5
